unique,datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count
2089,13-05-2011 22:00,2,0,1,2,21.32,25,83,15.0013,25,107,132
2090,13-05-2011 23:00,2,0,1,3,20.5,24.24,88,11.0014,31,88,119
2091,14-05-2011 00:00,2,0,0,2,20.5,24.24,88,8.9981,24,78,102
2092,14-05-2011 01:00,2,0,0,2,20.5,24.24,88,8.9981,18,64,82
2093,14-05-2011 02:00,2,0,0,2,20.5,24.24,88,8.9981,15,37,52
2094,14-05-2011 03:00,2,0,0,2,20.5,24.24,88,8.9981,5,30,35
2095,14-05-2011 04:00,2,0,0,2,20.5,24.24,82,11.0014,1,4,5
2096,14-05-2011 05:00,2,0,0,2,20.5,24.24,82,7.0015,7,7,14
2097,14-05-2011 06:00,2,0,0,2,20.5,24.24,88,7.0015,2,9,11
2098,14-05-2011 07:00,2,0,0,3,19.68,23.485,100,0,4,28,32
2099,14-05-2011 08:00,2,0,0,3,20.5,24.24,94,0,16,72,88
2100,14-05-2011 09:00,2,0,0,2,21.32,25,94,6.0032,14,86,100
2101,14-05-2011 10:00,2,0,0,2,21.32,25,94,11.0014,34,133,167
2102,14-05-2011 11:00,2,0,0,2,21.32,25,94,8.9981,72,207,279
2103,14-05-2011 12:00,2,0,0,3,21.32,25,100,6.0032,75,204,279
2104,14-05-2011 13:00,2,0,0,3,21.32,25,100,6.0032,68,180,248
2105,14-05-2011 14:00,2,0,0,2,22.14,25.76,94,8.9981,57,159,216
2106,14-05-2011 15:00,2,0,0,2,22.14,25.76,94,11.0014,73,221,294
2107,14-05-2011 16:00,2,0,0,2,22.14,25.76,94,12.998,107,188,295
2108,14-05-2011 17:00,2,0,0,2,22.96,26.515,88,12.998,78,194,272
2109,14-05-2011 18:00,2,0,0,2,22.96,26.515,88,15.0013,88,216,304
2110,14-05-2011 19:00,2,0,0,3,22.14,25.76,94,8.9981,69,179,248
2111,14-05-2011 20:00,2,0,0,3,22.14,25.76,94,8.9981,42,115,157
2112,14-05-2011 21:00,2,0,0,3,22.14,25.76,94,15.0013,15,44,59
2113,14-05-2011 22:00,2,0,0,3,22.14,25.76,94,11.0014,7,19,26
2114,14-05-2011 23:00,2,0,0,3,21.32,25,100,12.998,11,33,44
2115,15-05-2011 00:00,2,0,0,2,21.32,25,100,0,5,34,39
2116,15-05-2011 01:00,2,0,0,2,21.32,25,100,7.0015,4,43,47
2117,15-05-2011 02:00,2,0,0,2,21.32,25,100,8.9981,13,37,50
2118,15-05-2011 03:00,2,0,0,2,21.32,25,100,0,11,21,32
2119,15-05-2011 04:00,2,0,0,2,21.32,25,100,0,5,8,13
2120,15-05-2011 05:00,2,0,0,3,21.32,25,100,7.0015,3,11,14
2121,15-05-2011 06:00,2,0,0,2,21.32,25,100,8.9981,3,14,17
2122,15-05-2011 07:00,2,0,0,2,21.32,25,100,8.9981,4,38,42
2123,15-05-2011 08:00,2,0,0,2,22.14,25.76,94,8.9981,24,46,70
2124,15-05-2011 09:00,2,0,0,1,23.78,27.275,83,16.9979,36,98,134
2125,15-05-2011 10:00,2,0,0,1,23.78,27.275,83,15.0013,73,153,226
2126,15-05-2011 11:00,2,0,0,1,24.6,28.79,78,15.0013,120,202,322
2127,15-05-2011 12:00,2,0,0,1,25.42,29.545,73,19.9995,120,247,367
2128,15-05-2011 13:00,2,0,0,1,25.42,29.545,73,19.0012,195,261,456
2129,15-05-2011 14:00,2,0,0,1,26.24,30.305,73,12.998,183,254,437
2130,15-05-2011 15:00,2,0,0,1,27.06,31.06,69,16.9979,206,253,459
2131,15-05-2011 16:00,2,0,0,1,26.24,30.305,69,16.9979,158,282,440
2132,15-05-2011 17:00,2,0,0,3,22.96,26.515,78,23.9994,137,255,392
2133,15-05-2011 18:00,2,0,0,1,22.96,26.515,78,16.9979,60,177,237
2134,15-05-2011 19:00,2,0,0,1,22.96,26.515,83,7.0015,78,153,231
2135,15-05-2011 20:00,2,0,0,1,22.14,25.76,88,0,53,138,191
2136,15-05-2011 21:00,2,0,0,1,22.14,25.76,88,0,44,107,151
2137,15-05-2011 22:00,2,0,0,1,22.96,26.515,83,0,29,88,117
2138,15-05-2011 23:00,2,0,0,1,22.14,25.76,88,15.0013,18,51,69
2139,16-05-2011 00:00,2,0,1,1,21.32,25,94,7.0015,17,21,38
2140,16-05-2011 01:00,2,0,1,1,21.32,25,94,8.9981,6,8,14
2141,16-05-2011 02:00,2,0,1,1,20.5,24.24,100,6.0032,4,9,13
2142,16-05-2011 03:00,2,0,1,1,20.5,24.24,94,11.0014,1,3,4
2143,16-05-2011 04:00,2,0,1,1,20.5,24.24,100,8.9981,1,5,6
2144,16-05-2011 05:00,2,0,1,1,20.5,24.24,93,12.998,1,20,21
2145,16-05-2011 06:00,2,0,1,1,21.32,25,88,11.0014,11,93,104
2146,16-05-2011 07:00,2,0,1,1,21.32,25,83,19.0012,27,245,272
2147,16-05-2011 08:00,2,0,1,1,22.96,26.515,73,19.9995,28,366,394
2148,16-05-2011 09:00,2,0,1,1,24.6,29.545,69,12.998,38,156,194
2149,16-05-2011 10:00,2,0,1,1,25.42,30.305,65,6.0032,37,75,112
2150,16-05-2011 11:00,2,0,1,1,26.24,31.06,57,0,56,129,185
2151,16-05-2011 12:00,2,0,1,1,27.06,31.06,54,6.0032,72,137,209
2152,16-05-2011 13:00,2,0,1,1,27.88,31.82,51,0,61,153,214
2153,16-05-2011 14:00,2,0,1,1,27.88,31.82,51,0,76,117,193
2154,16-05-2011 15:00,2,0,1,1,29.52,33.335,51,0,55,110,165
2155,16-05-2011 16:00,2,0,1,3,24.6,28.79,78,16.9979,45,181,226
2156,16-05-2011 17:00,2,0,1,1,23.78,27.275,88,15.0013,47,227,274
2157,16-05-2011 18:00,2,0,1,3,23.78,27.275,83,12.998,55,398,453
2158,16-05-2011 19:00,2,0,1,1,23.78,27.275,83,16.9979,36,272,308
2159,16-05-2011 20:00,2,0,1,1,23.78,27.275,83,0,31,167,198
2160,16-05-2011 21:00,2,0,1,1,23.78,27.275,83,0,28,149,177
2161,16-05-2011 22:00,2,0,1,1,22.96,26.515,88,6.0032,22,105,127
2162,16-05-2011 23:00,2,0,1,1,22.96,26.515,88,6.0032,18,39,57
2163,17-05-2011 00:00,2,0,1,2,22.96,26.515,88,0,13,18,31
2164,17-05-2011 01:00,2,0,1,3,22.96,26.515,88,0,7,6,13
2165,17-05-2011 02:00,2,0,1,3,22.96,26.515,88,0,4,4,8
2166,17-05-2011 03:00,2,0,1,3,22.14,25.76,94,16.9979,1,3,4
2167,17-05-2011 04:00,2,0,1,3,22.14,25.76,94,16.9979,2,2,4
2168,17-05-2011 05:00,2,0,1,3,21.32,25,94,16.9979,0,22,22
2169,17-05-2011 06:00,2,0,1,3,21.32,25,94,16.9979,0,49,49
2170,17-05-2011 07:00,2,0,1,2,21.32,25,94,16.9979,13,138,151
2171,17-05-2011 08:00,2,0,1,2,21.32,25,94,19.9995,22,325,347
2172,17-05-2011 09:00,2,0,1,2,22.14,25.76,88,16.9979,17,190,207
2173,17-05-2011 10:00,2,0,1,3,22.14,25.76,88,16.9979,31,73,104
2174,17-05-2011 11:00,2,0,1,2,22.96,26.515,83,27.9993,26,104,130
2175,17-05-2011 12:00,2,0,1,3,22.96,26.515,83,27.9993,38,115,153
2176,17-05-2011 13:00,2,0,1,2,22.96,26.515,88,22.0028,31,141,172
2177,17-05-2011 14:00,2,0,1,1,25.42,29.545,73,31.0009,61,123,184
2178,17-05-2011 15:00,2,0,1,1,25.42,30.305,69,30.0026,79,131,210
2179,17-05-2011 16:00,2,0,1,1,25.42,30.305,61,22.0028,73,217,290
2180,17-05-2011 17:00,2,0,1,1,25.42,30.305,65,27.9993,83,521,604
2181,17-05-2011 18:00,2,0,1,1,24.6,29.545,69,19.9995,54,426,480
2182,17-05-2011 19:00,2,0,1,1,24.6,29.545,69,16.9979,51,298,349
2183,17-05-2011 20:00,2,0,1,1,23.78,27.275,83,27.9993,30,253,283
2184,17-05-2011 21:00,2,0,1,1,22.14,25.76,88,16.9979,23,151,174
2185,17-05-2011 22:00,2,0,1,2,22.14,25.76,88,19.0012,12,86,98
2186,17-05-2011 23:00,2,0,1,2,22.14,25.76,88,16.9979,7,49,56
2187,18-05-2011 00:00,2,0,1,2,22.14,25.76,88,15.0013,8,15,23
2188,18-05-2011 01:00,2,0,1,2,22.14,25.76,88,16.9979,3,9,12
2189,18-05-2011 02:00,2,0,1,3,21.32,25,94,15.0013,1,5,6
2190,18-05-2011 03:00,2,0,1,3,21.32,25,94,19.9995,6,3,9
2191,18-05-2011 04:00,2,0,1,3,21.32,25,94,19.9995,1,2,3
2192,18-05-2011 05:00,2,0,1,1,21.32,25,100,15.0013,0,9,9
2193,18-05-2011 06:00,2,0,1,1,21.32,25,100,8.9981,2,99,101
2194,18-05-2011 07:00,2,0,1,1,22.14,25.76,88,12.998,14,260,274
2195,18-05-2011 08:00,2,0,1,1,22.96,26.515,88,19.0012,25,428,453
2196,18-05-2011 09:00,2,0,1,3,22.96,26.515,83,16.9979,26,176,202
2197,18-05-2011 10:00,2,0,1,3,22.14,25.76,88,19.0012,33,73,106
2198,18-05-2011 11:00,2,0,1,2,22.14,25.76,94,6.0032,6,17,23
2199,18-05-2011 12:00,2,0,1,1,22.96,26.515,94,19.9995,12,42,54
2200,18-05-2011 13:00,2,0,1,2,22.96,26.515,83,22.0028,30,92,122
2201,18-05-2011 14:00,2,0,1,2,23.78,27.275,78,19.0012,44,94,138
2202,18-05-2011 15:00,2,0,1,1,24.6,28.79,78,16.9979,34,133,167
2203,18-05-2011 16:00,2,0,1,1,24.6,29.545,73,12.998,53,241,294
2204,18-05-2011 17:00,2,0,1,1,24.6,29.545,69,8.9981,78,487,565
2205,18-05-2011 18:00,2,0,1,1,24.6,29.545,73,15.0013,58,431,489
2206,18-05-2011 19:00,2,0,1,3,22.96,26.515,88,8.9981,43,288,331
2207,18-05-2011 20:00,2,0,1,3,22.96,26.515,88,8.9981,24,189,213
2208,18-05-2011 21:00,2,0,1,1,21.32,25,88,0,11,74,85
2209,18-05-2011 22:00,2,0,1,1,21.32,25,83,0,14,103,117
2210,18-05-2011 23:00,2,0,1,1,21.32,25,94,6.0032,10,49,59
2211,19-05-2011 00:00,2,0,1,1,21.32,25,94,7.0015,6,23,29
2212,19-05-2011 01:00,2,0,1,1,20.5,24.24,94,0,2,4,6
2213,19-05-2011 02:00,2,0,1,1,20.5,24.24,94,0,3,12,15
2214,19-05-2011 03:00,2,0,1,1,19.68,23.485,100,0,1,3,4
2215,19-05-2011 04:00,2,0,1,1,19.68,23.485,94,0,2,3,5
2216,19-05-2011 05:00,2,0,1,1,19.68,23.485,94,0,2,24,26
2217,19-05-2011 06:00,2,0,1,2,20.5,24.24,94,0,17,86,103
2218,19-05-2011 07:00,2,0,1,2,20.5,24.24,100,0,18,239,257
2219,19-05-2011 08:00,2,0,1,2,21.32,25,88,0,34,453,487
2220,19-05-2011 09:00,2,0,1,2,22.14,25.76,88,6.0032,40,176,216
2221,19-05-2011 10:00,2,0,1,2,22.14,25.76,83,0,35,95,130
2222,19-05-2011 11:00,2,0,1,3,22.14,25.76,88,11.0014,53,111,164
2223,19-05-2011 12:00,2,0,1,2,23.78,27.275,78,7.0015,38,130,168
2224,19-05-2011 13:00,2,0,1,3,23.78,27.275,64,16.9979,44,139,183
2225,19-05-2011 14:00,2,0,1,3,22.14,25.76,73,12.998,43,137,180
2226,19-05-2011 15:00,2,0,1,1,22.96,26.515,78,11.0014,63,125,188
2227,19-05-2011 16:00,2,0,1,1,23.78,27.275,64,12.998,55,247,302
2228,19-05-2011 17:00,2,0,1,1,22.96,26.515,78,11.0014,60,487,547
2229,19-05-2011 18:00,2,0,1,1,24.6,31.06,55,11.0014,59,454,513
2230,19-05-2011 19:00,2,0,1,1,23.78,27.275,60,8.9981,65,345,410
2231,19-05-2011 20:00,2,0,1,1,22.14,25.76,77,19.0012,46,236,282
2232,19-05-2011 21:00,2,0,1,1,22.14,25.76,77,19.0012,29,180,209
2233,19-05-2011 22:00,2,0,1,3,20.5,24.24,82,19.9995,11,68,79
2234,19-05-2011 23:00,2,0,1,1,19.68,23.485,94,0,9,63,72
2235,01-06-2011 00:00,2,0,1,1,28.7,33.335,79,11.0014,9,25,34
2236,01-06-2011 01:00,2,0,1,1,28.7,33.335,84,16.9979,8,9,17
2237,01-06-2011 02:00,2,0,1,1,28.7,33.335,79,11.0014,0,3,3
2238,01-06-2011 03:00,2,0,1,1,27.88,31.82,89,12.998,0,6,6
2239,01-06-2011 04:00,2,0,1,2,27.88,31.82,89,15.0013,0,4,4
2240,01-06-2011 05:00,2,0,1,2,27.06,29.545,89,6.0032,2,19,21
2241,01-06-2011 06:00,2,0,1,2,27.88,31.82,89,6.0032,7,121,128
2242,01-06-2011 07:00,2,0,1,2,28.7,33.335,79,11.0014,19,265,284
2243,01-06-2011 08:00,2,0,1,2,29.52,34.85,79,12.998,37,417,454
2244,01-06-2011 09:00,2,0,1,2,30.34,35.605,74,15.0013,34,173,207
2245,01-06-2011 10:00,2,0,1,2,31.16,37.12,75,16.9979,31,84,115
2246,01-06-2011 11:00,2,0,1,2,33.62,40.15,59,15.0013,26,86,112
2247,01-06-2011 12:00,2,0,1,1,35.26,41.665,53,0,32,137,169
2248,01-06-2011 13:00,2,0,1,1,36.9,40.91,37,12.998,29,125,154
2249,01-06-2011 14:00,2,0,1,1,36.9,40.91,37,16.9979,40,105,145
2250,01-06-2011 15:00,2,0,1,1,36.9,41.665,39,19.9995,25,127,152
2251,01-06-2011 16:00,2,0,1,1,35.26,40.15,47,19.9995,39,227,266
2252,01-06-2011 17:00,2,0,1,1,35.26,40.15,47,19.9995,52,434,486
2253,01-06-2011 18:00,2,0,1,3,33.62,39.395,56,26.0027,31,278,309
2254,01-06-2011 19:00,2,0,1,2,30.34,35.605,79,11.0014,16,248,264
2255,01-06-2011 20:00,2,0,1,2,30.34,35.605,79,16.9979,23,233,256
2256,01-06-2011 21:00,2,0,1,1,30.34,34.85,70,19.0012,29,161,190
2257,01-06-2011 22:00,2,0,1,1,30.34,34.85,66,8.9981,14,115,129
2258,01-06-2011 23:00,2,0,1,1,30.34,33.335,51,11.0014,10,59,69
2259,02-06-2011 00:00,2,0,1,1,30.34,32.575,40,23.9994,11,31,42
2260,02-06-2011 01:00,2,0,1,1,29.52,32.575,38,7.0015,3,12,15
2261,02-06-2011 02:00,2,0,1,1,28.7,31.82,39,0,0,6,6
2262,02-06-2011 03:00,2,0,1,1,27.06,31.06,44,7.0015,0,4,4
2263,02-06-2011 04:00,2,0,1,1,27.06,31.06,41,12.998,0,3,3
2264,02-06-2011 05:00,2,0,1,1,27.06,31.06,39,15.0013,3,28,31
2265,02-06-2011 06:00,2,0,1,1,27.06,31.06,39,8.9981,7,106,113
2266,02-06-2011 07:00,2,0,1,1,28.7,31.82,34,16.9979,19,285,304
2267,02-06-2011 08:00,2,0,1,1,28.7,31.82,32,19.9995,25,442,467
2268,02-06-2011 09:00,2,0,1,1,29.52,31.82,26,23.9994,28,197,225
2269,02-06-2011 10:00,2,0,1,1,29.52,32.575,28,32.9975,33,106,139
2270,02-06-2011 11:00,2,0,1,1,30.34,32.575,28,26.0027,42,123,165
2271,02-06-2011 12:00,2,0,1,1,31.16,33.335,25,31.0009,39,193,232
2272,02-06-2011 13:00,2,0,1,1,32.8,34.09,24,23.9994,35,168,203
2273,02-06-2011 14:00,2,0,1,1,31.98,33.335,24,22.0028,43,142,185
2274,02-06-2011 15:00,2,0,1,1,32.8,34.09,21,26.0027,44,144,188
2275,02-06-2011 16:00,2,0,1,1,32.8,34.09,22,32.9975,63,255,318
2276,02-06-2011 17:00,2,0,1,1,31.16,32.575,20,35.0008,88,484,572
2277,02-06-2011 18:00,2,0,1,1,30.34,32.575,22,26.0027,74,451,525
2278,02-06-2011 19:00,2,0,1,1,29.52,31.82,23,19.9995,58,321,379
2279,02-06-2011 20:00,2,0,1,1,28.7,31.82,24,12.998,51,286,337
2280,02-06-2011 21:00,2,0,1,1,27.06,31.06,31,12.998,33,215,248
2281,02-06-2011 22:00,2,0,1,1,26.24,31.06,33,16.9979,14,141,155
2282,02-06-2011 23:00,2,0,1,1,25.42,31.06,35,15.0013,23,89,112
2283,03-06-2011 00:00,2,0,1,1,25.42,31.06,38,19.0012,15,53,68
2284,03-06-2011 01:00,2,0,1,1,24.6,31.06,38,23.9994,7,15,22
2285,03-06-2011 02:00,2,0,1,1,22.96,26.515,43,15.0013,0,12,12
2286,03-06-2011 03:00,2,0,1,1,22.14,25.76,49,15.0013,0,5,5
2287,03-06-2011 04:00,2,0,1,1,21.32,25,48,22.0028,1,5,6
2288,03-06-2011 05:00,2,0,1,1,21.32,25,48,23.9994,4,24,28
2289,03-06-2011 06:00,2,0,1,1,22.14,25.76,45,19.9995,8,98,106
2290,03-06-2011 07:00,2,0,1,1,22.14,25.76,45,16.9979,25,252,277
2291,03-06-2011 08:00,2,0,1,2,22.96,26.515,43,22.0028,31,471,502
2292,03-06-2011 09:00,2,0,1,1,23.78,27.275,40,11.0014,36,194,230
2293,03-06-2011 10:00,2,0,1,1,25.42,31.06,33,16.9979,54,107,161
2294,03-06-2011 11:00,2,0,1,1,26.24,31.06,31,22.0028,57,135,192
2295,03-06-2011 12:00,2,0,1,1,27.06,31.06,27,19.0012,51,208,259
2296,03-06-2011 13:00,2,0,1,1,27.88,31.06,26,16.9979,58,190,248
2297,03-06-2011 14:00,2,0,1,1,28.7,31.82,28,19.0012,66,174,240
2298,03-06-2011 15:00,2,0,1,1,28.7,31.82,28,19.0012,56,156,212
2299,03-06-2011 16:00,2,0,1,1,29.52,31.82,26,22.0028,63,286,349
2300,03-06-2011 17:00,2,0,1,1,29.52,31.82,25,19.0012,73,485,558
2301,03-06-2011 18:00,2,0,1,1,28.7,31.82,24,19.9995,76,488,564
2302,03-06-2011 19:00,2,0,1,1,27.88,31.06,26,19.0012,53,338,391
2303,03-06-2011 20:00,2,0,1,1,26.24,31.06,29,11.0014,57,236,293
2304,03-06-2011 21:00,2,0,1,1,26.24,31.06,29,7.0015,51,196,247
2305,03-06-2011 22:00,2,0,1,1,25.42,31.06,35,0,26,145,171
2306,03-06-2011 23:00,2,0,1,1,23.78,27.275,46,7.0015,30,141,171
2307,04-06-2011 00:00,2,0,0,1,22.96,26.515,52,0,24,69,93
2308,04-06-2011 01:00,2,0,0,1,22.14,25.76,64,7.0015,14,80,94
2309,04-06-2011 02:00,2,0,0,1,22.14,25.76,56,12.998,18,41,59
2310,04-06-2011 03:00,2,0,0,1,21.32,25,59,7.0015,8,10,18
2311,04-06-2011 04:00,2,0,0,1,21.32,25,59,6.0032,4,11,15
2312,04-06-2011 05:00,2,0,0,1,20.5,24.24,64,0,3,5,8
2313,04-06-2011 06:00,2,0,0,1,22.14,25.76,60,0,11,17,28
2314,04-06-2011 07:00,2,0,0,1,22.96,26.515,56,0,27,60,87
2315,04-06-2011 08:00,2,0,0,1,24.6,31.06,46,6.0032,29,96,125
2316,04-06-2011 09:00,2,0,0,1,25.42,31.06,43,8.9981,55,169,224
2317,04-06-2011 10:00,2,0,0,1,26.24,31.06,38,7.0015,115,202,317
2318,04-06-2011 11:00,2,0,0,1,27.06,31.06,36,8.9981,120,249,369
2319,04-06-2011 12:00,2,0,0,1,28.7,31.82,32,11.0014,150,270,420
2320,04-06-2011 13:00,2,0,0,1,30.34,32.575,28,8.9981,188,268,456
2321,04-06-2011 14:00,2,0,0,1,30.34,32.575,33,15.0013,193,258,451
2322,04-06-2011 15:00,2,0,0,2,30.34,32.575,27,27.9993,180,224,404
2323,04-06-2011 16:00,2,0,0,2,29.52,32.575,30,8.9981,168,272,440
2324,04-06-2011 17:00,2,0,0,2,29.52,32.575,34,16.9979,142,202,344
2325,04-06-2011 18:00,2,0,0,2,30.34,32.575,30,11.0014,127,214,341
2326,04-06-2011 19:00,2,0,0,2,28.7,31.82,39,6.0032,79,206,285
2327,04-06-2011 20:00,2,0,0,2,28.7,32.575,48,6.0032,90,149,239
2328,04-06-2011 21:00,2,0,0,2,27.06,31.06,47,7.0015,46,139,185
2329,04-06-2011 22:00,2,0,0,1,26.24,31.06,57,15.0013,49,141,190
2330,04-06-2011 23:00,2,0,0,2,26.24,31.06,57,0,29,121,150
2331,05-06-2011 00:00,2,0,0,1,26.24,31.06,57,6.0032,23,90,113
2332,05-06-2011 01:00,2,0,0,2,26.24,31.06,61,11.0014,26,70,96
2333,05-06-2011 02:00,2,0,0,2,26.24,31.06,61,11.0014,16,48,64
2334,05-06-2011 03:00,2,0,0,2,25.42,30.305,65,11.0014,22,25,47
2335,05-06-2011 04:00,2,0,0,2,25.42,30.305,65,11.0014,4,8,12
2336,05-06-2011 05:00,2,0,0,2,25.42,30.305,61,8.9981,1,5,6
2337,05-06-2011 06:00,2,0,0,2,25.42,30.305,61,7.0015,10,11,21
2338,05-06-2011 07:00,2,0,0,2,24.6,29.545,73,16.9979,8,19,27
2339,05-06-2011 08:00,2,0,0,2,24.6,29.545,73,16.9979,24,74,98
2340,05-06-2011 09:00,2,0,0,2,24.6,28.79,78,12.998,53,111,164
2341,05-06-2011 10:00,2,0,0,2,25.42,29.545,73,6.0032,83,168,251
2342,05-06-2011 11:00,2,0,0,2,26.24,30.305,69,7.0015,121,214,335
2343,05-06-2011 12:00,2,0,0,2,26.24,30.305,69,7.0015,123,212,335
2344,05-06-2011 13:00,2,0,0,1,27.06,31.06,65,7.0015,154,213,367
2345,05-06-2011 14:00,2,0,0,1,28.7,32.575,58,11.0014,161,224,385
2346,05-06-2011 15:00,2,0,0,1,28.7,32.575,54,0,161,256,417
2347,05-06-2011 16:00,2,0,0,1,29.52,33.335,51,6.0032,138,260,398
2348,05-06-2011 17:00,2,0,0,1,30.34,33.335,51,0,126,264,390
2349,05-06-2011 18:00,2,0,0,1,28.7,32.575,58,7.0015,124,239,363
2350,05-06-2011 19:00,2,0,0,1,27.88,31.82,65,11.0014,108,249,357
2351,05-06-2011 20:00,2,0,0,1,27.06,31.06,69,12.998,84,195,279
2352,05-06-2011 21:00,2,0,0,1,26.24,30.305,73,11.0014,54,111,165
2353,05-06-2011 22:00,2,0,0,1,26.24,29.545,78,15.0013,36,94,130
2354,05-06-2011 23:00,2,0,0,1,25.42,29.545,78,8.9981,25,61,86
2355,06-06-2011 00:00,2,0,1,1,25.42,29.545,78,8.9981,11,18,29
2356,06-06-2011 01:00,2,0,1,1,24.6,28.03,83,8.9981,9,5,14
2357,06-06-2011 02:00,2,0,1,1,23.78,27.275,88,7.0015,4,4,8
2358,06-06-2011 03:00,2,0,1,1,23.78,27.275,88,0,2,3,5
2359,06-06-2011 04:00,2,0,1,1,22.96,26.515,94,7.0015,4,4,8
2360,06-06-2011 05:00,2,0,1,1,22.96,26.515,88,6.0032,7,24,31
2361,06-06-2011 06:00,2,0,1,1,23.78,27.275,88,0,11,101,112
2362,06-06-2011 07:00,2,0,1,1,25.42,29.545,78,7.0015,18,281,299
2363,06-06-2011 08:00,2,0,1,1,26.24,30.305,73,6.0032,28,410,438
2364,06-06-2011 09:00,2,0,1,1,28.7,32.575,58,11.0014,26,162,188
2365,06-06-2011 10:00,2,0,1,1,29.52,33.335,51,15.0013,31,64,95
2366,06-06-2011 11:00,2,0,1,1,30.34,33.335,42,8.9981,39,72,111
2367,06-06-2011 12:00,2,0,1,1,31.16,33.335,37,11.0014,25,128,153
2368,06-06-2011 13:00,2,0,1,1,31.98,34.09,35,0,28,152,180
2369,06-06-2011 14:00,2,0,1,1,31.98,34.09,31,8.9981,46,99,145
2370,06-06-2011 15:00,2,0,1,1,32.8,34.85,29,12.998,38,127,165
2371,06-06-2011 16:00,2,0,1,1,31.16,33.335,33,8.9981,34,233,267
2372,06-06-2011 17:00,2,0,1,1,31.98,34.09,33,19.0012,63,516,579
2373,06-06-2011 18:00,2,0,1,1,31.16,33.335,31,8.9981,56,500,556
2374,06-06-2011 19:00,2,0,1,1,29.52,33.335,54,12.998,64,343,407
2375,06-06-2011 20:00,2,0,1,1,27.88,31.82,61,8.9981,59,277,336
2376,06-06-2011 21:00,2,0,1,1,27.06,31.06,57,6.0032,29,160,189
2377,06-06-2011 22:00,2,0,1,1,27.06,31.06,61,6.0032,36,137,173
2378,06-06-2011 23:00,2,0,1,1,26.24,30.305,69,6.0032,5,55,60
2379,07-06-2011 00:00,2,0,1,1,26.24,30.305,65,6.0032,5,15,20
2380,07-06-2011 01:00,2,0,1,1,25.42,30.305,69,8.9981,2,2,4
2381,07-06-2011 02:00,2,0,1,1,24.6,29.545,73,6.0032,3,2,5
2382,07-06-2011 03:00,2,0,1,1,24.6,29.545,73,6.0032,1,1,2
2383,07-06-2011 04:00,2,0,1,1,23.78,27.275,83,8.9981,2,3,5
2384,07-06-2011 05:00,2,0,1,1,23.78,27.275,88,11.0014,2,30,32
2385,07-06-2011 06:00,2,0,1,1,24.6,28.79,78,8.9981,10,116,126
2386,07-06-2011 07:00,2,0,1,2,26.24,30.305,69,12.998,23,311,334
2387,07-06-2011 08:00,2,0,1,2,27.88,31.82,61,8.9981,45,432,477
2388,07-06-2011 09:00,2,0,1,2,29.52,33.335,58,15.0013,27,190,217
2389,07-06-2011 10:00,2,0,1,2,31.16,34.09,48,12.998,37,86,123
2390,07-06-2011 11:00,2,0,1,2,31.16,34.85,52,16.9979,38,113,151
2391,07-06-2011 12:00,2,0,1,2,32.8,36.365,46,19.0012,42,141,183
2392,07-06-2011 13:00,2,0,1,2,32.8,36.365,43,16.9979,55,141,196
2393,07-06-2011 14:00,2,0,1,2,32.8,36.365,43,19.0012,34,112,146
2394,07-06-2011 15:00,2,0,1,2,33.62,37.12,41,22.0028,56,127,183
2395,07-06-2011 16:00,2,0,1,1,32.8,35.605,38,15.0013,55,253,308
2396,07-06-2011 17:00,2,0,1,1,32.8,36.365,43,16.9979,64,475,539
2397,07-06-2011 18:00,2,0,1,1,31.98,34.85,46,19.0012,72,479,551
2398,07-06-2011 19:00,2,0,1,1,31.16,34.09,48,16.9979,69,355,424
2399,07-06-2011 20:00,2,0,1,1,30.34,34.09,56,8.9981,45,301,346
2400,07-06-2011 21:00,2,0,1,1,29.52,34.09,70,8.9981,31,187,218
2401,07-06-2011 22:00,2,0,1,1,28.7,32.575,65,8.9981,27,126,153
2402,07-06-2011 23:00,2,0,1,1,27.88,31.82,79,7.0015,18,72,90
2403,08-06-2011 00:00,2,0,1,1,27.06,29.545,89,8.9981,12,29,41
2404,08-06-2011 01:00,2,0,1,1,27.06,30.305,78,0,3,20,23
2405,08-06-2011 02:00,2,0,1,1,26.24,28.79,89,6.0032,0,7,7
2406,08-06-2011 03:00,2,0,1,1,26.24,28.79,89,6.0032,2,1,3
2407,08-06-2011 04:00,2,0,1,1,25.42,28.79,83,0,0,6,6
2408,08-06-2011 05:00,2,0,1,1,25.42,28.03,88,0,0,21,21
2409,08-06-2011 06:00,2,0,1,1,26.24,28.79,89,8.9981,13,103,116
2410,08-06-2011 07:00,2,0,1,1,27.06,31.06,74,7.0015,24,329,353
2411,08-06-2011 08:00,2,0,1,1,31.16,35.605,58,11.0014,46,435,481
2412,08-06-2011 09:00,2,0,1,1,31.16,35.605,58,11.0014,34,168,202
2413,08-06-2011 10:00,2,0,1,1,33.62,37.12,43,15.0013,27,63,90
2414,08-06-2011 11:00,2,0,1,1,34.44,37.88,41,12.998,28,106,134
2415,08-06-2011 12:00,2,0,1,1,36.08,40.91,42,8.9981,15,134,149
2416,08-06-2011 13:00,2,0,1,1,36.9,42.425,42,0,20,116,136
2417,08-06-2011 14:00,2,0,1,1,37.72,43.94,40,16.9979,44,111,155
2418,08-06-2011 15:00,2,0,1,1,37.72,43.94,40,11.0014,28,100,128
